petition_id,label_length,abstract_length,num_signatures
9881,10,29,62
9598,6,50,62
8221,12,11,62
1141,9,45,62
1633,10,43,62
4828,11,39,62
2367,12,56,62
1476,9,49,62
2899,14,51,62
3860,12,51,62
2879,7,51,62
282,8,21,62
1693,11,51,62
11372,11,49,62
1276,6,53,62
10383,12,52,62
10520,9,21,62
8343,11,47,61
11411,10,58,61
10698,15,55,61
852,13,49,61
8682,14,34,61
921,12,57,61
4419,8,48,61
6131,15,46,61
6399,13,51,61
3109,8,36,61
8195,9,44,61
2959,11,50,61
10843,10,51,61
4240,11,33,61
7973,11,43,61
7714,12,38,61
8832,2,36,61
3084,6,49,61
9477,10,50,61
5114,6,48,61
9917,12,48,61
3121,10,45,61
2416,11,36,61
1027,13,51,61
4363,14,54,61
4711,14,34,61
5106,13,42,61
2709,8,24,61
3464,14,47,61
3132,13,38,61
2276,13,54,61
7953,6,50,61
1661,9,37,60
11209,15,42,60
22,8,49,60
1066,10,57,60
9959,13,44,60
2309,5,19,60
11292,4,40,60
10608,7,43,60
5098,11,48,60
3758,14,44,60
10220,13,50,60
81,12,49,60
5521,12,42,60
1408,6,9,60
5080,13,42,60
5538,14,15,60
9004,7,24,60
9312,9,44,60
10083,16,61,60
696,15,50,60
274,13,47,60
6780,6,48,60
11729,16,54,60
2056,16,33,60
9646,11,44,60
6969,10,43,60
10078,14,32,60
6345,9,44,60
11487,7,52,60
4200,11,48,60
8917,10,41,60
3235,11,49,60
1967,11,48,60
3201,10,44,60
11507,10,47,60
3164,14,26,60
3893,4,49,60
3943,11,57,60
9425,8,45,60
8547,13,60,60
7849,12,42,60
3485,6,55,60
1566,10,23,60
8710,13,49,60
1738,13,47,60
9829,13,38,60
3856,9,19,60
5270,12,39,59
1980,14,43,59
6818,14,49,59
6418,15,54,59
7683,11,50,59
6526,12,59,59
10826,10,41,59
7884,7,44,59
7033,4,43,59
1106,10,47,59
1148,3,41,59
8443,9,25,59
571,10,36,59
7460,15,50,59
11952,14,55,59
7888,7,22,59
7320,10,47,59
8943,15,52,59
8071,12,51,59
10621,13,50,59
7273,12,51,59
9811,12,47,59
9107,13,42,59
7810,8,42,59
4938,8,41,59
6623,12,50,59
3461,15,56,59
1168,13,42,59
8771,12,48,59
6752,13,57,59
5151,15,49,59
7044,10,47,59
1767,15,54,59
2443,16,52,59
7420,7,49,59
11140,9,33,59
725,13,51,59
11089,11,46,59
7402,11,14,59
2666,12,30,59
6241,11,47,59
5711,9,36,59
2836,13,51,59
6108,11,43,59
9654,4,50,59
5307,11,40,59
9472,11,55,59
2851,16,20,59
3596,11,49,59
11617,7,44,59
4596,9,49,59
7004,6,56,58
9311,13,52,58
8393,10,47,58
7977,8,54,58
8628,13,50,58
6335,11,33,58
6193,12,49,58
8389,12,55,58
214,5,49,58
3491,13,53,58
3470,7,48,58
5513,12,45,58
3363,15,56,58
2562,13,37,58
2373,13,52,58
5696,10,49,58
564,11,30,58
2013,11,44,58
5777,16,53,58
1564,5,32,58
12095,13,41,58
11796,8,43,58
1218,15,60,58
866,13,48,58
244,9,54,58
12204,7,49,58
10409,10,48,58
14,17,60,58
12383,12,34,58
4607,8,50,58
69,11,49,58
9859,11,54,58
4956,12,47,58
4787,11,42,58
10484,9,47,58
4075,11,48,58
1905,12,53,57
11518,12,40,57
1699,9,50,57
7891,10,46,57
2328,14,55,57
9391,9,54,57
10068,7,44,57
9583,8,50,57
9975,11,45,57
8584,11,37,57
899,8,49,57
2018,11,9,57
3873,15,57,57
4291,5,37,57
3399,9,18,57
7031,9,52,57
3795,10,45,57
9801,4,33,57
3648,13,31,57
10517,12,43,57
3478,14,31,57
10498,12,29,57
8109,13,40,57
9068,15,55,57
3119,7,34,57
7328,11,37,57
8884,12,42,57
11150,13,17,57
2635,13,26,57
2559,15,57,57
6581,8,43,57
855,10,46,57
7532,13,50,57
658,11,48,57
12035,14,52,57
547,8,53,57
9461,12,48,57
12200,11,32,57
476,10,49,57
6091,13,30,57
11871,5,31,56
11838,9,46,56
3752,11,30,56
2845,11,48,56
10055,13,38,56
10531,14,55,56
7692,4,33,56
2673,13,52,56
5675,6,45,56
10,7,20,56
1814,12,38,56
2429,12,40,56
2382,13,48,56
7563,12,43,56
1326,11,35,56
2142,9,28,56
3726,10,17,56
1048,12,22,56
10958,9,49,56
1746,13,49,56
314,9,57,56
8543,16,52,56
761,11,47,56
3295,15,50,56
8085,14,54,56
7823,13,50,56
9345,11,43,56
9989,16,54,56
12367,10,48,56
10924,6,48,56
3072,13,43,56
7317,12,40,56
7318,11,35,56
1033,13,48,56
1654,9,32,55
2054,7,27,55
5774,6,31,55
10215,8,48,55
7677,8,44,55
1617,11,48,55
1890,13,53,55
10314,10,50,55
4331,11,44,55
1829,12,47,55
11483,13,36,55
2903,8,44,55
11377,9,49,55
11334,10,53,55
334,8,29,55
3253,8,58,55
8963,7,45,55
8962,10,27,55
10688,8,19,55
3624,13,53,55
5420,12,38,55
2951,16,36,55
5597,15,17,55
3739,9,37,55
12249,11,46,55
4680,13,46,55
11156,4,46,55
172,13,55,55
2520,8,48,55
10153,14,46,55
4269,8,45,55
1157,10,43,55
894,13,43,55
1298,11,30,55
11944,13,46,55
745,13,52,55
6674,14,50,55
11980,11,46,55
8019,7,47,55
9981,13,50,55
9899,14,54,55
1356,7,42,55
11828,11,48,55
6666,10,23,55
6694,11,38,55
4753,10,49,55
6282,12,54,55
9392,11,58,55
12018,12,28,55
1383,16,50,55
4918,12,44,55
1146,9,54,55
4689,9,53,55
6358,9,31,54
4872,14,40,54
4802,11,50,54
9535,10,49,54
11826,12,47,54
2654,7,31,54
11882,12,50,54
8622,14,50,54
11033,6,42,54
11179,11,43,54
7554,12,52,54
7476,10,44,54
6625,12,16,54
8006,7,56,54
11404,14,52,54
662,15,48,54
4039,13,52,54
10539,11,46,54
2548,15,49,54
10400,10,51,54
4277,13,44,54
9965,16,52,54
5481,12,49,54
1407,12,46,54
771,12,47,54
639,10,57,54
9395,13,48,54
1382,10,37,54
1846,13,52,54
9464,10,47,54
6440,11,18,54
311,11,55,54
5465,10,50,54
11387,16,51,54
6040,11,39,54
3584,16,41,54
6619,8,46,54
4237,11,51,54
4996,10,46,54
7248,12,46,53
10632,8,49,53
8308,11,49,53
3178,15,52,53
3392,15,56,53
3760,10,48,53
3524,12,51,53
8062,14,48,53
3561,8,52,53
3262,9,39,53
3081,12,47,53
7126,7,7,53
7071,9,42,53
8138,11,55,53
6633,10,28,53
3734,11,40,53
11029,16,31,53
3071,9,53,53
7070,5,50,53
1014,11,35,53
8926,12,44,53
3571,12,30,53
437,11,48,53
1466,11,38,53
1200,11,57,53
9291,14,46,53
9073,11,51,53
7606,4,51,53
8784,13,51,53
11420,11,56,53
8776,12,47,53
6295,5,38,53
566,9,40,53
8750,10,42,53
4777,9,52,53
7687,10,52,53
2325,13,41,53
8164,12,57,53
9867,12,56,53
10310,8,50,53
4438,10,46,53
7801,10,52,53
11754,12,49,53
1552,16,59,53
4546,14,54,53
4602,14,54,53
8405,6,48,53
2231,12,47,53
3417,12,50,53
2553,13,47,53
2490,7,44,53
2475,8,37,53
5331,13,48,53
6905,6,54,53
1237,12,43,53
4059,10,48,53
9495,10,42,53
503,11,41,53
9687,12,47,53
8626,12,45,53
12150,12,49,53
11308,11,43,53
11309,15,49,53
6992,6,32,53
9212,4,48,52
10600,7,41,52
3535,16,66,52
4163,9,52,52
4042,15,57,52
6697,8,51,52
307,7,35,52
3473,14,49,52
6518,12,46,52
8387,10,40,52
3689,8,47,52
4099,10,50,52
9287,11,48,52
5084,9,44,52
1544,8,47,52
10949,9,46,52
1427,11,49,52
621,13,41,52
6227,8,39,52
1050,7,43,52
12186,13,46,52
11428,11,35,52
11427,9,62,52
7639,11,46,52
2157,9,50,52
2301,14,46,52
2719,14,47,52
3451,13,48,52
6306,13,28,52
6092,10,56,52
2618,10,50,52
11800,10,59,52
7928,10,48,52
7540,11,43,52
6220,13,51,52
11015,11,26,52
792,15,53,52
5585,14,54,52
1431,10,38,52
1651,9,42,52
1536,7,46,52
11697,14,49,52
3067,11,26,52
8702,13,51,52
3242,10,53,52
7249,15,43,52
3251,12,49,52
9684,12,43,52
1787,12,48,52
7258,7,48,52
12193,14,46,52
9348,13,54,52
1783,11,37,52
1359,11,29,51
6750,11,52,51
9849,10,46,51
7912,7,25,51
4513,13,49,51
6884,17,51,51
4497,10,22,51
12143,14,50,51
7721,12,45,51
2327,7,29,51
5717,13,53,51
4654,11,22,51
96,14,46,51
9522,10,57,51
1341,6,54,51
7999,11,34,51
389,11,43,51
6004,13,55,51
3357,12,32,51
7134,12,55,51
944,16,44,51
8566,11,46,51
3233,6,48,51
3211,5,34,51
1020,12,39,51
4035,16,49,51
11915,8,22,51
10613,14,53,51
1139,7,40,51
731,11,54,51
5889,13,56,51
10177,10,51,51
6998,13,50,51
11153,14,34,51
1155,13,51,51
2705,12,50,51
9904,10,46,51
1223,13,53,50
10009,13,39,50
12097,7,49,50
971,12,27,50
1180,11,46,50
909,10,47,50
8113,8,45,50
5064,11,53,50
1333,11,45,50
11827,10,55,50
375,14,48,50
6762,11,59,50
3086,14,52,50
2784,11,36,50
3779,10,42,50
2788,14,52,50
2852,13,39,50
2894,10,25,50
3731,11,46,50
3629,12,27,50
3828,13,44,50
3247,13,34,50
8983,12,47,50
3368,11,49,50
12212,9,48,50
3493,9,45,50
10779,12,50,50
2739,12,41,50
12264,12,54,50
10242,11,40,50
8346,9,40,50
10260,13,56,50
4454,12,43,50
4414,8,48,50
4338,13,48,50
8509,13,52,50
4110,13,34,50
10464,13,31,50
197,7,16,50
2550,12,38,50
10472,4,49,50
6942,13,40,50
4011,11,35,50
12316,12,50,50
8414,9,46,50
121,12,49,50
6178,13,56,50
5600,13,46,50
9523,7,48,50
5308,13,50,50
9647,13,30,50
5358,16,28,50
9929,12,48,50
6429,10,42,50
9572,7,44,50
6409,13,47,50
9708,13,57,50
5733,7,50,50
3965,11,37,49
7257,11,48,49
5389,13,23,49
7038,16,62,49
6952,13,42,49
3805,12,53,49
11759,6,57,49
10212,7,53,49
11085,13,54,49
11711,12,49,49
4425,6,49,49
6852,10,30,49
9875,17,52,49
11936,8,32,49
5203,10,17,49
1674,15,50,49
5518,15,47,49
6245,12,46,49
8892,13,50,49
7018,11,39,49
9076,7,38,49
6978,10,56,49
10810,11,38,49
3706,13,51,49
3322,13,53,49
1129,13,30,49
10835,15,54,49
2727,10,49,49
3540,11,47,49
959,11,55,49
12357,11,48,49
40,13,52,49
10941,4,28,49
11968,8,42,49
5416,10,45,49
258,12,53,49
8427,7,16,49
9812,12,47,49
2116,8,51,49
5905,8,28,49
1282,10,52,49
7835,4,52,49
4152,15,56,49
12191,14,13,49
6903,13,46,49
7404,12,51,49
4029,11,44,49
8717,12,47,49
1393,11,34,49
332,15,49,49
1835,12,30,49
6411,8,36,49
9593,12,50,48
5822,13,59,48
8523,10,53,48
2558,10,50,48
5453,12,41,48
5471,12,51,48
2447,15,55,48
2797,2,50,48
141,11,40,48
7894,11,47,48
7713,11,42,48
5213,8,56,48
1121,10,46,48
6481,14,46,48
3612,6,35,48
170,11,48,48
1030,14,53,48
6240,13,48,48
1774,10,53,48
7878,9,47,48
2493,5,36,48
7757,11,46,48
5380,7,48,48
11590,9,47,48
9057,12,50,48
2772,11,59,48
6774,10,33,48
12327,13,51,48
8678,9,23,48
870,9,56,48
11855,7,28,48
318,10,42,48
3865,16,47,48
4991,9,37,48
11784,12,34,48
6512,11,57,48
9740,10,10,48
5900,11,33,48
6814,12,42,48
11392,13,35,48
9947,9,49,48
10967,10,49,48
391,10,57,48
11668,7,15,48
6802,12,51,48
7079,11,48,48
6008,12,32,48
6634,7,44,48
5684,3,26,48
5948,9,49,48
3922,11,21,48
11072,4,47,48
8404,13,43,48
2833,12,47,48
1664,14,49,48
6134,7,49,48
9360,13,33,47
5234,13,50,47
10410,7,41,47
432,10,41,47
8461,14,38,47
10338,14,49,47
2021,10,41,47
11200,8,53,47
4290,9,29,47
7664,14,49,47
5693,12,35,47
442,11,35,47
296,11,46,47
11320,7,55,47
7986,7,39,47
8435,14,53,47
4046,13,47,47
327,5,50,47
490,18,52,47
11545,11,37,47
1331,9,18,47
7723,15,48,47
3935,14,49,47
10489,13,55,47
11877,12,45,47
5592,13,53,47
6263,10,40,47
3116,14,44,47
9023,13,49,47
1563,9,56,47
5208,3,49,47
8552,11,50,47
9353,14,46,47
777,10,54,47
9463,10,55,47
780,6,43,47
10891,12,35,47
7182,13,50,47
4976,7,53,47
1682,13,50,47
2857,14,43,47
12015,8,43,47
9422,10,45,47
1660,11,53,47
3275,14,28,47
7859,13,49,47
840,7,54,47
11694,8,40,47
5997,13,52,47
5105,10,47,47
252,14,47,47
8851,9,50,47
8064,12,49,47
3643,11,45,47
3011,10,28,47
10975,9,18,47
3238,9,59,46
2093,8,53,46
6955,11,49,46
3170,9,26,46
8207,14,49,46
2914,11,45,46
4446,12,47,46
12004,13,53,46
11713,12,51,46
11421,14,47,46
10499,8,31,46
8956,8,31,46
3172,7,52,46
10966,11,43,46
9419,8,54,46
8913,12,47,46
5148,14,36,46
5339,14,55,46
5742,11,40,46
9123,11,44,46
8559,12,42,46
6151,9,48,46
8914,13,49,46
11000,10,52,46
1568,10,45,46
9578,12,47,46
10334,11,47,46
2219,11,43,46
942,13,48,46
11848,11,45,46
3716,6,42,46
6277,12,12,46
1799,13,51,46
11263,11,24,46
2458,13,57,46
2469,12,57,46
3469,6,36,46
9384,8,50,46
9515,10,52,46
1154,13,51,46
7141,13,56,46
11115,16,51,46
9692,11,41,46
2583,12,51,46
3735,11,51,46
7496,15,25,46
1059,6,44,46
10166,6,29,46
678,13,40,46
3455,14,42,46
8600,11,47,46
10664,11,56,46
6766,5,56,46
5681,11,49,46
7811,10,47,46
10812,10,34,46
8894,12,24,45
5574,8,30,45
4193,12,45,45
2196,12,45,45
2532,9,43,45
3593,6,30,45
11167,15,47,45
5741,10,50,45
7061,9,52,45
11900,12,50,45
6956,13,27,45
9094,14,38,45
987,5,25,45
3690,13,50,45
11954,7,40,45
7072,14,44,45
3087,13,48,45
5674,13,45,45
3009,14,49,45
11943,7,45,45
3831,13,50,45
7853,11,51,45
4061,14,37,45
9017,17,48,45
10438,11,61,45
5945,13,52,45
3896,7,49,45
8495,13,52,45
5472,14,44,45
9734,10,40,45
2977,11,52,45
995,11,49,45
10910,14,46,45
10526,14,50,45
11136,7,47,45
6035,7,47,45
3339,10,54,45
5215,6,45,45
6592,10,43,45
8367,9,33,45
5840,12,51,45
1662,9,55,45
1773,13,47,45
6303,12,44,45
12251,10,42,45
8654,11,51,45
231,11,22,45
6157,12,51,45
6199,12,28,45
10027,8,40,45
2024,13,44,45
1945,12,46,45
6580,12,55,45
8379,10,48,45
1339,8,48,45
1686,10,43,45
114,7,43,45
11478,9,53,45
11829,14,45,45
1478,10,45,45
8383,9,50,45
11479,12,45,45
7872,14,31,45
150,12,34,45
9608,14,50,44
9553,10,44,44
9562,11,45,44
4064,10,49,44
5140,11,56,44
9364,10,48,44
11236,13,57,44
5672,17,52,44
10903,13,50,44
9099,12,41,44
8825,13,51,44
4600,12,45,44
2000,14,47,44
9177,10,52,44
2274,12,55,44
2518,12,51,44
9576,3,44,44
9695,13,61,44
11654,14,41,44
11717,10,52,44
8694,11,47,44
4902,11,48,44
10067,15,50,44
6404,16,48,44
124,6,50,44
3373,4,49,44
4806,11,21,44
2785,9,43,44
1716,11,50,44
7168,15,52,44
4774,7,30,44
10105,8,47,44
1080,12,38,44
3510,12,40,44
8528,9,46,44
5209,10,25,44
1763,8,47,44
8521,12,44,44
6394,14,55,44
5637,11,52,44
2229,11,43,44
3655,5,54,44
6123,13,43,44
11561,8,45,44
7492,12,41,44
6587,12,50,44
7719,11,37,44
10970,10,54,44
2225,8,46,44
911,13,41,44
5288,12,48,44
8799,13,26,44
10392,13,52,44
12207,10,49,44
9130,12,42,44
7332,13,46,44
10443,6,41,44
2228,15,37,44
9730,12,18,43
9910,13,45,43
6668,11,57,43
12261,14,44,43
286,14,51,43
3806,13,50,43
8605,15,46,43
7162,11,52,43
9066,9,46,43
5243,13,46,43
8950,8,47,43
7284,11,36,43
8610,12,37,43
6552,6,50,43
5388,13,38,43
6256,15,52,43
4493,10,42,43
5880,12,63,43
1303,11,55,43
2418,9,34,43
12005,9,53,43
451,11,48,43
6250,13,47,43
8142,8,26,43
7146,9,52,43
11189,12,46,43
4687,11,48,43
3664,11,24,43
7093,12,48,43
7107,7,11,43
3621,14,60,43
9035,7,48,43
1793,9,39,43
1513,13,49,43
12067,15,33,43
11196,4,51,43
7742,4,40,43
7489,7,28,43
3712,11,55,43
10147,9,48,43
9351,8,52,43
5857,14,51,43
4226,10,51,43
5232,14,51,43
13,13,48,43
3550,10,52,43
9710,11,40,43
3942,7,21,43
11951,13,50,43
11988,5,33,43
9845,13,36,43
5767,7,37,43
10799,12,39,43
2825,15,50,43
11073,10,49,43
12024,14,51,43
7586,15,48,43
2279,11,41,43
9173,13,45,43
5059,14,31,43
8889,13,49,43
7229,10,45,43
6505,14,52,43
11070,6,52,43
8227,9,40,43
11441,15,53,43
9978,15,51,43
3422,6,49,43
4465,13,55,43
3255,12,14,43
4904,3,32,43
4071,11,39,43
4987,12,28,42
5475,12,51,42
1966,12,27,42
7650,7,35,42
7205,14,47,42
2698,9,46,42
6908,13,51,42
210,16,27,42
8563,13,54,42
2538,11,41,42
4748,13,35,42
4242,15,49,42
2153,10,46,42
2926,13,17,42
7599,14,36,42
6067,13,51,42
9051,7,32,42
11740,11,49,42
5319,9,48,42
4076,12,52,42
5814,11,48,42
10823,11,47,42
1054,12,54,42
8053,13,51,42
3627,12,46,42
9278,12,33,42
4947,14,49,42
10363,13,41,42
9140,9,49,42
10888,10,51,42
4661,14,28,42
9596,14,53,42
5703,13,47,42
2189,14,58,42
1599,13,33,42
11338,13,23,42
3600,10,36,42
9398,12,49,42
1553,13,39,42
8582,14,45,42
1717,3,30,42
11530,11,17,42
7378,11,43,42
3844,12,40,42
7698,14,27,42
589,14,49,42
6994,10,42,42
1133,11,29,42
3861,12,34,42
2069,10,36,42
6260,12,9,42
7377,12,38,42
7005,15,42,42
6059,6,46,42
8193,11,46,42
7349,7,41,42
6675,11,47,42
2379,9,46,42
507,14,46,42
9437,13,34,42
10763,12,53,42
436,13,29,42
904,13,50,42
5998,13,43,42
3798,9,43,42
11381,12,45,42
6120,14,42,42
2016,3,55,42
8242,7,29,42
9257,10,46,42
11956,16,52,42
11657,12,46,42
10559,7,21,42
3385,12,51,42
5859,13,57,42
9517,11,36,42
11614,10,48,41
4943,15,44,41
2131,12,56,41
6150,13,55,41
7174,12,44,41
8907,10,49,41
8693,12,51,41
8773,14,36,41
848,13,42,41
7640,6,47,41
6141,12,36,41
4268,13,46,41
9748,13,44,41
8875,8,55,41
4726,10,48,41
10801,11,50,41
5196,12,46,41
3563,12,47,41
5469,11,51,41
10385,13,56,41
11105,12,53,41
1613,12,24,41
9726,15,47,41
8985,9,21,41
6830,6,35,41
8090,10,53,41
9323,11,49,41
7274,17,48,41
4970,14,51,41
3140,13,47,41
4184,12,18,41
11219,11,48,41
8731,8,6,41
632,13,54,41
945,12,52,41
1128,11,47,41
5238,11,35,41
6099,11,49,41
10221,11,43,41
7709,13,54,41
10540,9,62,41
12123,4,22,41
10401,12,52,41
5868,13,43,41
4150,12,46,41
8287,6,31,41
9078,14,44,41
8740,15,46,41
9974,15,55,41
7693,13,49,41
11374,15,52,41
10265,13,35,41
12161,10,38,41
7585,13,56,41
6504,15,32,41
7966,7,41,41
10928,11,52,41
7052,8,47,41
2965,16,47,41
3176,11,46,41
9104,15,53,41
1584,15,58,41
11203,15,50,41
4603,9,45,41
5423,7,45,41
5302,10,52,41
3740,13,48,41
3682,10,55,41
6332,6,35,41
8845,11,50,41
10356,13,53,41
8118,5,38,40
11984,12,52,40
2573,14,60,40
8634,13,54,40
7791,11,54,40
4276,12,54,40
12023,10,44,40
1688,11,30,40
7565,13,49,40
9442,9,45,40
9169,12,51,40
3990,10,41,40
517,7,25,40
525,13,45,40
5618,12,53,40
7329,11,47,40
8073,12,35,40
5087,12,56,40
469,14,33,40
8226,16,52,40
8516,14,52,40
3332,11,35,40
5190,8,55,40
1668,8,51,40
11337,8,43,40
10905,14,52,40
8457,12,47,40
3085,11,52,40
10283,6,51,40
1990,11,45,40
10474,9,43,40
5523,10,50,40
5758,7,53,40
8170,4,34,40
3932,8,53,40
9749,9,47,40
4619,14,54,40
6520,13,50,40
6746,10,55,40
6869,11,49,40
8304,15,46,40
6734,10,39,40
11384,13,62,40
754,16,27,40
7142,12,56,40
1830,15,44,40
5458,13,44,40
4318,9,46,40
12130,9,36,40
10108,9,21,40
11458,13,30,40
8849,15,47,40
6996,13,50,40
8780,10,50,40
1843,12,48,40
2412,12,53,40
3453,17,56,40
3125,9,53,40
6624,11,47,40
786,17,48,40
4563,8,42,40
8023,8,25,40
394,15,37,40
11554,11,13,40
12230,11,53,40
401,10,45,40
3720,12,48,40
888,11,43,39
5556,9,45,39
7814,11,44,39
10865,15,51,39
4998,14,41,39
5838,12,42,39
9995,13,56,39
12348,12,55,39
10984,13,35,39
992,11,54,39
10132,13,50,39
7225,10,45,39
1160,13,45,39
2387,14,48,39
3948,14,50,39
3947,13,45,39
1934,14,52,39
8643,12,56,39
7546,10,43,39
1921,7,47,39
9302,10,52,39
10223,11,55,39
3797,6,47,39
7047,13,39,39
120,16,47,39
10180,8,46,39
2530,11,37,39
2570,13,58,39
1798,10,19,39
7482,10,43,39
3980,12,48,39
8617,12,24,39
2577,16,46,39
4004,14,47,39
6863,8,26,39
7618,13,54,39
9374,7,40,39
4172,11,50,39
5908,14,35,39
6822,12,57,39
6291,15,52,39
340,14,49,39
7926,10,52,39
5324,7,42,39
10307,16,54,39
6509,12,48,39
8749,15,36,39
5731,13,43,39
310,10,32,39
5715,8,43,39
9168,7,31,39
11194,7,53,39
6056,15,37,39
8157,5,10,39
7181,14,20,39
3514,12,49,39
1719,11,40,39
6197,13,46,39
756,14,32,39
7421,6,49,39
8534,11,49,39
6012,10,45,39
6692,14,42,39
10765,11,10,39
2805,11,40,39
7194,13,33,39
1487,8,25,39
3341,10,48,39
4874,11,27,39
11113,12,49,39
9488,12,18,39
3549,11,44,39
270,13,50,39
5445,14,50,39
3610,3,56,39
5751,13,11,38
1543,10,49,38
11837,10,35,38
2078,12,57,38
1504,13,40,38
9594,10,53,38
7472,7,48,38
11642,10,49,38
5971,18,32,38
5909,10,54,38
2033,7,54,38
2605,12,55,38
2798,6,45,38
2248,11,46,38
8052,5,47,38
1123,13,41,38
11732,14,43,38
8047,12,52,38
11767,8,54,38
8872,11,39,38
11589,14,57,38
2915,13,54,38
5622,7,51,38
1961,14,54,38
9354,11,40,38
1436,8,51,38
965,12,47,38
5953,8,49,38
3006,13,23,38
7518,12,44,38
1867,10,35,38
2769,11,60,38
9713,16,55,38
11692,13,47,38
8674,12,46,38
9725,10,52,38
3823,11,39,38
345,9,16,38
8266,13,48,38
364,11,48,38
4285,12,44,38
847,11,48,38
5293,7,54,38
8477,13,37,38
4128,13,39,38
4096,10,57,38
4038,15,52,38
4033,12,50,38
6950,14,53,38
3830,7,41,38
9328,9,47,38
10263,6,20,38
7197,11,37,38
8176,11,39,38
10588,9,31,38
654,17,53,38
5404,6,31,38
5410,6,48,38
10752,11,39,38
10633,14,51,38
6044,7,44,38
7104,10,36,38
3617,12,30,38
9033,13,33,38
3507,14,41,38
10294,11,47,38
3546,11,45,38
12270,14,54,38
5236,10,45,38
12290,10,37,38
8321,13,54,38
10074,8,42,38
4886,13,45,38
9911,10,50,38
4795,9,33,38
4645,9,46,38
4810,5,48,38
932,10,50,38
287,9,34,38
10061,13,48,38
9731,16,55,38
9954,13,50,38
8511,8,45,37
9819,7,45,37
3749,11,54,37
9908,4,44,37
10601,7,50,37
3721,12,38,37
10073,9,31,37
9250,14,52,37
5888,11,52,37
9258,14,54,37
656,13,49,37
1071,5,24,37
5830,12,53,37
679,14,60,37
3656,13,50,37
7474,14,47,37
7467,12,52,37
10681,9,30,37
1570,11,54,37
2670,11,54,37
6265,12,53,37
7441,12,50,37
8866,11,48,37
11723,10,52,37
11618,11,49,37
12108,9,40,37
4820,12,42,37
11510,4,15,37
4411,13,47,37
4397,10,32,37
9440,11,47,37
12253,12,21,37
4339,5,54,37
6834,7,43,37
4278,10,45,37
11575,11,48,37
4241,10,38,37
5917,13,50,37
6875,9,26,37
5927,13,52,37
8144,10,34,37
6897,14,53,37
10434,10,45,37
5204,14,58,37
12163,12,51,37
9838,13,37,37
8348,13,46,37
521,11,38,37
533,7,51,37
8817,10,46,37
579,6,30,37
2449,10,41,37
9631,6,33,37
3826,15,46,37
5739,9,39,37
10457,13,42,37
7171,12,49,37
5527,12,53,37
8565,9,55,37
3440,12,54,37
8896,14,52,37
12006,12,45,37
8060,15,43,37
8135,13,54,37
3186,14,61,37
3097,11,52,37
2761,13,48,37
2817,6,47,37
11102,10,54,37
8539,12,56,37
10929,13,19,37
11053,9,48,37
3342,13,46,37
10956,6,43,37
10932,12,40,37
11076,8,49,37
11942,9,53,37
8555,11,34,36
1922,11,38,36
9414,13,41,36
1340,11,42,36
3384,15,47,36
3260,14,48,36
7058,11,48,36
5713,9,45,36
6403,8,46,36
11771,9,25,36
6112,18,54,36
1670,15,27,36
612,7,38,36
2166,11,38,36
4712,10,49,36
2227,9,40,36
8436,12,34,36
177,13,60,36
8306,8,55,36
6311,9,35,36
8576,10,41,36
6964,14,40,36
11547,11,46,36
10468,10,38,36
5807,13,53,36
1776,13,32,36
8577,10,14,36
4702,10,44,36
2410,12,48,36
3118,12,52,36
9219,14,54,36
458,9,28,36
8947,8,53,36
9370,11,32,36
4526,10,19,36
7904,10,20,36
4499,13,51,36
10900,15,44,36
5376,13,41,36
8953,11,48,36
6124,8,45,36
6646,13,54,36
4464,13,47,36
5638,6,51,36
3594,8,37,36
1602,12,52,36
7267,9,56,36
9766,16,46,36
8684,15,45,36
2768,12,41,36
9727,13,45,36
2627,12,56,36
3603,11,49,36
3484,7,45,36
7119,8,17,36
11154,6,15,36
1038,12,55,36
4372,16,47,36
5175,12,50,36
6465,6,32,36
8268,7,47,36
11957,13,42,36
10343,12,51,36
5016,11,55,36
379,8,46,36
6583,7,33,36
3221,12,45,36
3472,14,51,36
11555,11,45,36
9042,7,46,36
3654,13,50,36
11652,11,48,36
8778,10,41,36
8688,10,49,36
683,14,42,36
12337,9,44,36
1652,12,57,36
6028,5,32,36
5992,13,52,36
5259,12,50,36
915,10,39,36
7470,7,57,36
3244,12,47,36
5582,12,53,36
6353,13,35,36
2786,8,45,36
3234,9,39,35
10809,14,48,35
896,7,37,35
2282,13,51,35
2872,6,35,35
6745,14,44,35
10340,14,49,35
7954,15,37,35
4370,8,52,35
10352,15,50,35
8454,15,49,35
2293,12,46,35
6839,12,30,35
2208,10,48,35
9175,9,60,35
6414,12,57,35
11831,11,62,35
6893,11,26,35
11842,16,28,35
2932,17,48,35
3284,13,46,35
5929,10,54,35
4201,9,47,35
11495,5,12,35
5793,8,49,35
1366,11,50,35
4384,12,54,35
6102,10,57,35
2135,10,60,35
6813,9,15,35
6516,14,45,35
4532,6,31,35
9101,8,45,35
10262,7,34,35
7483,11,53,35
11817,12,57,35
5515,12,36,35
6315,13,48,35
1727,14,41,35
7772,12,52,35
11249,8,41,35
12110,11,45,35
11931,7,39,35
12058,14,48,35
630,14,48,35
2649,10,13,35
8592,14,21,35
2968,14,51,35
9758,10,52,35
10545,9,36,35
12021,11,31,35
2519,14,28,35
10602,12,53,35
12078,11,55,35
906,9,56,35
4889,8,33,35
5504,9,48,35
